Bindeglied zu Hausverwaltung;Name;Adresse;Ort;PLZ;EU-Kunde;Name 5;Leistungszeitraum;Kopftext
ÖVW-E;Lienfeldergasse 70/Albrechtskreithgasse 17;;Wien;1160;16;nz;; An die HGM Lienfeldergasse 70/Albrechtskreithgasse 17 1160 Wien
Arealis;Liliengasse 1;;Wien;1010;1;6;Fr.Schiendl, 0664/5153409; An die Hausinhabung des Hauses Liliengasse1  
ONLINE;Lindauergasse 10;;Wien;1160;16;6;;WEG  Lindauergasse 10 1160 Wien
ONLINE;Lindengasse 11;;Wien;1070;7;4;;Palmers AG    
ONLINE;Lindengasse 11 Gullys;;Wien;1070;7;04 10;;Palmers AG    
IS Immobilien;Lindengasse 14;;Wien;1070;7;8;; Miteigentümergemeinschaft Lindengasse 14 1070 Wien
Resag Home;Lindengasse 30;;Wien;1070;7;8;;HI des Hauses  Lindengasse 30 1070 Wien
Arealis;Lindengasse 31-33;;Wien;1070;7;7;; An die WEG des Hauses Lindengasse 31-33 1070 Wien
IMMO Contract;Lindengasse 5;;Wien;1070;7;nz;; An die Hausinhabung der Liegenschaft Lindengasse 5 1070 Wien
;Lindengasse 56;;Wien;1070;7;nz;; GJ-Beteiligungs GmBH & Co Projekt Zwei OEG   
Schönere Zukunft1;Lindenweg 1 Stg. 1+2;;Oberndorf/Melk;3281;;9;Nein, ;    
IMV;Liniengasse 46;;Wien;1060;6;6;Nein, ; WEG Liniengasse 46   
IMV;Liniengasse 46 Glasflächen;;Wien;1060;6;6;Nein, ; WEG Liniengasse 46   
IS Immobilien;Liniengasse 48;;Wien;1060;6;6;; WEG              ATU64769824 Liniengasse 48 1060 Wien
Baier Böhm;Linke Wienzeile 166;;Wien;1060;6;11;;Hausinhabung des Hauses  Linke Wienzeile 166 1060 Wien
Arealis;Linke Wienzeile 18;;Wien;1060;6;03 06 11;;VIENNA INSURANCE GROUP AG          ATU36837900 Wiener Versicherung Gruppe Linke Wienzeile 18 1060 Wien
IMVT;Linke Wienzeile 244-246/Diefenbachgasse 53-55;;Wien;1150;15;4;;Semper Constantia Immo Invest GmbH    
Resag Home;Linke Wienzeile 54;;Wien;1060;6;11;;WEG des Hauses  Linke Wienzeile 54 1060 Wien
IMV;Linke Wienzeile 64;;Wien;1060;6;4;;ESI Alpha Immobilienentwicklungs GmbH    
IS Immobilien;Linzer Straße 113;;Wien;1140;14;10;; Miteigentümergemeinschaft Linzer Straße 113 1140 Wien
Resag Home;Linzer Straße 371;;Wien;1140;14;nz;;WEG des Hauses  Linzerstraße 371 1140 Wien
HV Frieden;Linzerstraße 208-210;;Wien;1140;14;4;Fr. Didic, 0664/2140167;WEG 1040, Linzerstraße 208-210    
Schönere Zukunft;Linzerstraße 218;;Wien;1140;14;4;Fr. Pischinger, 01/9148386;WEG  Linzer Straße 218 1140 Wien
;Linzerstraße 358;;Wien;1140;14;nz;; WEG Linzerstraße 358 1140 Wien
Resag Business;Linzerstraße 430;;Wien;1140;14;05 11;Nein, ; Conwert Immobilien Invest AG des Hauses Linzerstraße 430 1140 Wien
Resag Business;Linzerstraße 434/436;;Wien;1140;14;05 11;Nein, ;Hausinhabung  Linzerstraße 434/436 1140 Wien
Gin;Linzerstraße 468;;Wien;1140;14;11;Fr. Hlavacek, 0664/5158689;    
Thomas;Linzerstraße 86;;Purkersdorf;;0;nz;;    
Schmid;Lissagasse 3;;Wien;1030;3;04 10;; HI des Hauses Lissagasse 3 1030 Wien
Schönere Zukunft;Lobaustraße 11/1;;Groß Enzersdorf;2301;;10;Weseslintner, 0664/1056900;WEG  Lobaustraße 11/1 2301 Groß Enzersdorf
Schönere Zukunft;Lobaustraße 11/2;;Groß Enzersdorf;2301;;10;Weseslintner, 0664/1056900;WEG  Lobaustraße 11/2 2301 Groß Enzersdorf
Schönere Zukunft;Lobaustraße 13;;Groß Enzersdorf;2301;;10;Weseslintner, 0664/1056900;WEG  Lobaustraße 13 2301 Groß Enzersdorf
Schönere Zukunft;Lobaustraße 15;;Groß Enzersdorf;2301;;10;Weseslintner, 0664/1056900;WEG  Lobaustraße 15 2301 Groß Enzersdorf
Schönere Zukunft;Lobaustraße 7;;Groß Enzersdorf;2301;;10;Weseslintner, 0664/1056900;WEG  Lobaustraße 7 2301 Groß Enzersdorf
Schönere Zukunft;Lobaustraße 7a;;Groß Enzersdorf;2301;;10;Weseslintner, 0664/1056900;WEG  Lobaustraße 7a 2301 Groß Enzersdorf
Schönere Zukunft;Lobaustraße 9;;Groß Enzersdorf;2301;;10;Weseslintner, 0664/1056900;WEG  Lobaustraße 9 2301 Groß Enzersdorf
IMV;Loeschenkohlgasse 34;;Wien;1150;15;3;;Premium Loeschenkohlgasse 34 GmbH & Co KG    ATU56606113   
Resag Home;Löhrgasse 19;;Wien;1150;15;3;; WEG Löhrgasse 19 1150 Wien
Resag Home;Lortzingasse 3;;Wien;1140;14;nz;;Hausinhabung des Hauses  Lortzingasse 3 1140 Wien
ÖVW-M;Löwengasse 20;;Wien;1030;3;nz;;" ""Österreichisches Volkswohnungswerk"" z.H. Löwengasse 20 1030 Wien"
Resag Home;Löwengasse 29/Custozzagasse 1;;Wien;1030;3;3;; WEG Löwengasse 29/Custozzagasse 1 1030 Wien
IS Immobilien;Löwengasse 8;;Wien;1030;3;7;;ATU66049938 Miteigentümergemeinschaft Löwengase 8 1030 Wien
Resag Business;Löwenthalgasse 25;;Wien;1230;23;5;;MEG  Löwenthalgasse 25 1230 Wien
IMV;Löwenthalgasse 3;;Wien;1230;23;05 11;;WEG Löwenthalgasse 3    
Schönere Zukunft1;Luckenschwemmg. 10/Johann Weberg. A-D;;Wien;1210;21;9;Nein, ;    
Schönere Zukunft;Luckenschwemmgasse 8;;Wien;1210;21;9;Novakovic Jasminka 2/B, 0680/3110768; WEG Luckenschwemmgasse 8   
Zellenberg;Ludwig Höflergasse 5-7;;Mödling;2340;0;11;;    
Schönere Zukunft1;Ludwiggasse 14;;Wien;1140;14;5;Fr. Kovacec, 01/97037426;    
Weinberger;Ludwiggasse 18;;Wien;1140;14;05 11;;Hausinhabung  Ludwiggasse 18 1140 Wien
Palmers;Lugeck 7;;Wien;1010;1;6;; Palmers AG   
Resag Home;Lustkandlgasse 3-5;;Wien;1090;9;nz;;CENTUM Immobilien GmbH    
Grigkar;Magdalenenstraße 4-6/Dürerstraße 19-21;;Wien;1060;6;nz;; HI des Hauses Magdalenenstraße 4-6/Dürerstraße 19-21 1060 Wien
Resag Home;Mandlgasse 23;;Wien;1120;12;3;; WEG des Hauses Mandlgasse 23 1120 Wien
Neues Leben;Mandlgasse 25-27;;Wien;1120;12;11;;  Mandlgasse 25-27 1120 Wien
IMV;Mandlgasse 31;;Wien;1120;12;9;; WEG Mandlgasse 31   
Rustler;Marc-Aurel-Straße 5;;Wien;1010;1;nz;; Novoreal Immobilieninvest AG   
Resag Home;Marc-Aurelstrasse 7;;Wien;1010;1;03 07 11;; An die Hausinhabung des Hauses Marc-Aurelstraße 7 1010 Wien
Pentaplus;Marchettigasse 7;;Wien;1060;6;11;Frau Maria, 01/5973350; WEG Marchettigasse 7   
IMV;Marchettigasse 8;;Wien;1060;6;10;; WEG Marchettigasse 8   
;Margaretenstraße 120;;Wien;1100;10;nz;;REVIVA Immobilien AG    
Santner;Margaretenstraße 34;;Wien;1040;4;nz;;AMISOLA Immobilien AG 4., Margaretenstraße 34   
Energeia;Margaretenstraße 70;;Wien;1050;5;4;; WEG Margaretenstraße 70 1050 Wien
Resag Home;Margaretenstraße 71-73;;Wien;1050;5;nz;; Hausinhabung Margaretenstraße 71-73 1050 Wien
IS Immobilien;Margaretenstraße 81;;Wien;1050;5;7;;ATU60674906 MEG 5.Margaretenstraße 81   
Arealis;Maria Theresienstraße 18;;Wien;1010;1;7;; An die Hausinhabung des Hauses Maria Theresienstraße 18 1010 Wien
Arealis;Maria Theresienstraße 19;;Wien;1090;9;6;Fr. Zujie, 01/3179350; An die Hausinhabung des Hauses Mara Theresienstraße 19 1090 Wien
Arealis;Mariahilferstraße 103;;Wien;1060;6;6;;An die Hausinhabung des Hauses  Mariahilferstraße 103 1060 Wien
Buwog FM;Mariahilferstraße 114;;Wien;1070;7;4;;IMMOFINANZ TCT Liegenschaftsverwertungs GmbH    
IMV;Mariahilferstraße 116;;Wien;1070;7;10;;Bank Austria Real Invest Immobilien Kapitalanlage GmbH ATU56650859   
CB Richard Ellis;Mariahilferstraße 120;;Wien;1070;7;8;, 0676/83188522;Deka Immobilien GmbH West Invest Ges. für Investmentfonds mbH   
Arealis;Mariahilferstraße 121 B;;Wien;1060;6;11;;An die Hausinhabung des Hauses  Mariahilferstraße 121 B  
Arealis;Mariahilferstraße 133;;Wien;1150;15;8;Fr. Markovic, 0699/11691470;An die Hausinhabung des Hauses  Mariahilferstraße 133 1150 Wien
Intersport;Mariahilferstraße 138;;Wien;1150;15;10;; HI des Hauses Mariahilferstraße 138 1150 Wien
ONLINE;Mariahilferstraße 149;;Wien;1150;15;nz;;Palmers AG    
Resag Home;Mariahilferstrasse 156-158;;Wien;1150;15;05 11;;HI des Hauses  Mariahilferstraße 156-158 1150 Wien
PCC;Mariahilferstraße 165;;Wien;1150;15;9;; WEG 0151 Mariahilferstraße 165 1150 Wien
Kramas;Mariahilferstraße 170;;Wien;1150;15;4;;An die Hausinhabung des Hauses 15. Wien, Mariahilferstraße 170   
ONLINE;Mariahilferstraße 4;;Wien;1060;6;05 11;; Palmers AG   
Arealis;Mariahilferstraße 41-43 BGM;;Wien;1060;6;6;;An die Hausinhabung des Hauses  Mariahilferstraße 41-43 BGM 1060 Wien
IS Immobilien;Mariahilferstraße 45;;Wien;1060;6;4;;Miteigentümergemeinschaft  Mariahilferstraße 45 1060 Wien
Arealis;Mariahilferstraße 49;;Wien;1060;6;9;Walter Johann, 0699/19675554;An die Hausinhabung des Hauses  Mariahilferstraße 49 1060 Wien
Steinbrecher;Mariahilferstraße 51;;Wien;1060;6;nz;;HI des Hauses  Mariahilferstraße 51 1060 Wien
IMV;Mariahilferstraße 52;;Wien;1070;7;10;;Bank Austria Real Invest Immobilien Kapitalanlage GmbH ATU56650859   
IMV;Mariahilferstraße 52/Kirchengasse 1A;;Wien;1070;7;nz;;Bank Austria Real Invest Immobilien Kapitalanlage GmbH ATU56650859   
Buwog FM;Mariahilferstraße 53;;Wien;1060;6;5;Nein, ;MH 53 GmbH & Co OG    
Resag Home;Mariahilferstraße 57-59;;Wien;1060;6;nz;; HI des Hauses Mariahilferstraße 57-59 1060 Wien
ONLINE;Mariahilferstraße 82;;Wien;1070;7;6;; Palmers AG   
Buwog FM;Mariahilferstraße 84/Andreasgasse 2+4;;Wien;1060;6;4;;Immofinanz Enodia Realitäten Vermietungs GmbH ATU59064309   
IMV;Mariannengasse 12;;Wien;1090;9;4;;Lkw Walter Immo-Real AG & Co OHG    
IMV;Mariannengasse 12 Glasflächen;;Wien;1090;9;4;;Lkw Walter Immo-Real AG & Co OHG    
Resag Home;Mariannengasse 17/Pelikangasse 6;;Wien;1090;9;6;; WEG des Hauses Mariannengasse 17/Pelikangasse 6  
IMV;Mariannengasse 22;;Wien;1090;9;04 10;;WEG Mariannengasse 22    
proVentus;Mariannengasse 26/Gilgegasse 11;;Wien;1090;9;3;;WEG  Mariannengasse 26/Gilgegasse 11 1090 Wien
Siegl;Mariazellergasse 5;;Ma. Enzersdorf;2344;0;04 10;;An die Marktgemeinde Ma. Enzersdorf   
IS Immobilien;Mariengasse 19;;Wien;1170;17;6;; MEG 17., Mariengasse 19   
Schönere Zukunft;Marienheimgasse 6/Stiege 1;;Bruck/Leitha;2460;;10;Fr. Pschill, 0676/7204832;WEG  Marienheimgasse 6/Stiege 1 2460 Bruck/Leitha
Schönere Zukunft;Marienheimgasse 6/Stiege 2;;Bruck/Leitha;2460;;10;Fr. Pschill, 0676/7204832;WEG  Marienheimgasse 6/Stiege 2 2460 Bruck/Leitha
Schönere Zukunft;Marienheimgasse 6/Stiege 3;;Bruck/Leitha;2460;;10;Fr. Pschill, 0676/7204832;WEG  Marienheimgasse 6/Stiege 3 2460 Bruck/Leitha
Familienwohnbau;Marisa Mell Gasse 3;;Wien;1230;23;10;;    
Donath;Markhofgasse 1-9/Schlachthausgasse 23-29;;Wien;1030;3;11;;An die Hausinhabung des Hauses  Markhofgasse 1-9/Schlachthausgasse 23-29 1030 Wien
Schönere Zukunft1;Markt 2;;Schwarzau/Geb.;2662;0;6;Fr. Spreitzer Brigitte, 0660/4093373;    
Schönere Zukunft1;Marktstraße 18/Stiege 1-4;;St. Georgen/Ybbs;3304;;9;;    
Premium;Marnogasse 7;;Wien;1140;14;nz;;Premium Marnogasse 7 GmbH & Co KG ATU62672806   
ONLINE;Maroltingergasse 100;;Wien;1160;16;05 11;;Palmers AG    
ONLINE;Maroltingergasse 102-102A;;Wien;1160;16;05 11;;Palmers AG    
IMV;Marschallplatz 7;;Wien;1120;12;11;;WEG 1120 Wien, Marschallplatz 7    
Schönere Zukunft;Martinstraße 131/Hans Pettenauergasse 1-17;;Klosterneuburg;3400;0;3;; HI des Hauses Martinstraße 131 3400 Klosterneuburg
APPL;Martinstraße 169/1-2;;Klosterneuburg;3400;;nz;Nein, ;WEG  Martinstraße 169 Stiege 1+2 3400 Klosterneuburg
Schönere Zukunft;Martinstraße 175-179;;Klosterneuburg;3400;;9;Nein, ;WEG 3400 Klosterneuburg. Martinstraße 175-179    
Kantor Q;Martinstraße 28;;Wien;1180;18;05 11;;Hausinhabung    
ONLINE;Martinstraße 61;;Wien;1180;18;nz;; Ermione Immobilieninvest GmbH   
IMV;Martinstraße 63;;Wien;1180;18;3;;WEG ATU59002135 Martinstraße 63 1180 Wien
Steinbrecher;Martinstraße 81;;Wien;1180;18;11;;An die WEG des Hauses  Martinstraße 81 1180 Wien
Resag Home;Marxergasse 24;;Wien;1030;3;nz;; WEG  des Hauses Marxergasse 24 1030 Wien
IMV;Marxergasse 29;;Wien;1030;3;8;; WEG Marxergasse 29   
Premium;Märzstraße 32;;Wien;1150;15;nz;;PREMIUM Märzstraße 32 GmbH & Co KG ATU 61804827   
Resag Home;Märzstraße 67/Selzergasse 23;;Wien;1150;15;7;; HI des Hauses Märzstraße 67/Selzergasse 23  
proVentus;Märzstraße 9;;Wien;1150;15;7;;WEG Märzstraße 9/Pelzgasse 24    
Resag Business;Matrasgasse 13;;Wien;1130;13;11;; WEG des Hauses 1130 Wien, Matrasgasse 13   
Resag Business;Matrasgasse 15;;Wien;1130;13;11;; WEG des Hauses 1130 Wien, Matrasgasse 15   
Resag Business;Matrasgasse 17;;Wien;1130;13;11;; WEG des Hauses 1130 Wien, Matrasgasse 17   
Akademikerhilfe;Matthias Schönerer Gasse 11/Tautenhayngasse 11;;Wien;1150;15;7;; Liegenschaft 1150, Mathias Schönerer Gasse 11   
Resag Business;Mattiellistraße 3;;Wien;1040;4;nz;; HI des Hauses Mattiellistraße 3 1040 Wien
Resag Home;Matznergasse 27;;Wien;1140;14;5;;Conwert Immobilien Invest SE  Matznergasse 27 1140 Wien
HV Frieden;Mausfall 11a Objektnr. 722;;Hollabrunn;2020;0;nz;;    
Örag;Mayergasse 9;;Wien;1020;2;05 11;;T.A.G Privatstiftung/A.Adami Privatstiftung    
ÖBB;Mayerhofgasse 11;;Wien;1040;4;nz;;    
Faltis;Mechitaristengasse 3;;Wien;1070;7;4;Fr. Öztürk, 0699/10154898; WEG Mechitaristengasse 3 1070 Wien
ÖVW-E;Medekstraße 11;;Klosterneuburg;3400;;nz;; An die HGM Medekstraße 11 3400 Klosterneuburg
Wariwoda;Meidlinger Hauptstraße 32;;Wien;1120;12;nz;;PBC OMIKRON Anlagen Leasing GmbH    
IMVT;Meidlinger Hauptstraße 65;;Wien;1120;12;nz;;IMMOFINANZ Artemis Immobilien Vermietung GmbH    
Arealis;Meidlinger Hauptstraße 73 Arcade;;Wien;1120;12;7;; An die Hausinhabung des Hauses Meidlinger Hauptstraße 73 Arcade 1120 Wien
Arealis;Meidlinger Hauptstraße 78;;Wien;1120;12;6;Nein, ; An die Hausinhabung des Hauses Meidlinger Hauptstraße 78 1120 Wien
Arealis;Meidlinger Hauptstraße 80;;Wien;1120;12;nz;;ATU65254066 An die Hausinhabung des Hauses Meidlinger Hauptstraße 80 1120 Wien
Areal;Meiselstraße 60;;Wien;1140;14;3;; HI des Hauses Meiselstraße 60 1140 Wien
Schönere Zukunft1;Melkuferweg 11/Stiege 1 Senioren;;Oberndorf/Melk;3281;;9;;    
Schönere Zukunft1;Melkuferweg 11/Stiege 2+3;;Oberndorf/Melk;3281;;9;;    
Schönere Zukunft;Melkuferweg 14;;Oberndorf/Melk;3281;;nz;Nein, ;WEG  Melkuferweg 14 3281 Oberndorf/Melk
Schönere Zukunft;Melkuferweg 5;;Oberndorf/Melk;3281;;nz;Nein, ;WEG  Melkuferweg 5 3281 Oberndorf/Melk
Schönere Zukunft;Melkuferweg 7;;Oberndorf/Melk;3281;;nz;Nein, ;WEG  Melkuferweg 7 3281 Oberndorf/Melk
Schönere Zukunft1;Melkuferweg 9;;Oberndorf/Melk;3281;;9;Nein, ;    
Schiansky;Mengergasse 40;;Wien;1210;21;4;Hr. Crncan, 0699/19230363; WEG Mengergasse 40 1210 Wien
HV Zickler;Menzelgasse 5;;Wien;1160;16;nz;; HI des Hauses Menzelgasse 5 1160 Wien
IS Immobilien;Menzlgasse 11;;Wien;1160;16;7;;ATU23749807 J. Schweighofer Menzlgasse 11 1160 Wien
HV Zickler;Messerschmidtgasse 36;;Wien;1180;18;nz;; An die HI des Hauses Messerschmidtgasse 36 1180 Wien
Schönere Zukunft;Messerschmidtgasse 39/ Hockegasse;;Wien;1180;18;6;Fr. Panic, 0699/10129122;WEG  Messerschmidtgasse 39/Hockegasse 26 1180 Wien
IMV;Messingerplatz 3-5;;Maria Enzersdorf;2344;0;4;; WEG Messingerploatz 3-5   
IS Immobilien;Michelbeuerngasse 5;;Wien;1090;9;8;; Miteigentümergemeinschaft Michelbeuerngasse 5 1090 Wien
Schmid;Millergasse 18;;Wien;1060;6;04 10;; HI des Hauses Millergasse 18 1060 Wien
IMMO Contract;Millergasse 21;;Wien;1060;6;nz;;    
Resag Home;Millergasse 24;;Wien;1060;6;05 11;; WEG des Hauses Millergasse 24 1060 Wien
IS Immobilien;Millergasse 35;;Wien;1060;6;11;; Miteigentümergemeinschaft Millergasse 35 1060 Wien
IMV;Millergasse 37/1+2;;Wien;1060;6;03 06 11;; PREMIUM Millergasse 37 GmbH & Co KG   
IS Immobilien;Millergasse 5;;Wien;1060;6;4;; Miteigentümergemeinschaft Millergasse 5 1060 Wien
Rabensteiner Toracom;Minciostraße 35/Gablenzgasse 109;;Wien;1150;15;7;;    
IMV;Mitterberggasse 24;;Wien;1180;18;07 11;;WW 18 M 24 GmbH    
Energeia;Mittermayergasse 2-6;;Wien;1130;13;05 11;;Hausinhabung des Hauses  Mittermayergasse 2-6 1130 Wien
Heindl;Mittersteig 13;;Wien;1040;4;nz;;Heindl Leasing f. Bürohaus Mittersteig 13 1040 Wien
Resag Home;Mittersteig 15;;Wien;1040;4;3;; WEG Mittersteig 15 1040 Wien
ÖVW-E;Mittersteig 18;;Wien;1050;5;nz;Fr. Czermak, 0680/2060814; An die HGM Mittersteig 18 1050 Wien
Palmers;Mölkerbastei 5;;Wien;1010;1;6;;Palmers AG    
IMV;Mollardgasse 18;;Wien;1060;6;9;;Walter-Immo-Real LKW Walter AG & Co OHG    
IMV;Mollardgasse 20;;Wien;1060;6;4;;WEG Mollardgasse 20 ATU58932301   
Arealis;Mollardgasse 21;;Wien;1060;6;nz;;    
IMV;Mollardgasse 22;;Wien;1060;6;04 10;; WEG Mollardgasse 22   
IMV;Mollardgasse 27;;Wien;1060;6;4;;WALTER IMMOREAL LKW Walter AG & Co OHG    
Resag Business;Mollardgasse 48;;Wien;1060;6;7;;WEG des Hauses  Mollardgasse 48 1060 Wien
Schmid;Mollardgasse 52;;Wien;1060;6;05 11;; HI des Hauses Mollardgasse 52 1060 Wien
IMV;Mollardgasse 72;;Wien;1060;6;10;;WEG  Mollardgasse 72    
IMV;Mollardgasse 73;;Wien;1060;6;6;;WEG Mollardgasse 73 ATU64785389   
Arealis;Mooslackengasse 17;;Wien;1190;19;11;;An die Hausinhabung des Hauses  Mooslackengasse 17 1190 Wien
Eisenstädter;Mörbischerstr. 2 Stg. 1-4;;Rust;7071;0;nz;Fr. Maksimovic, 0650/4319066;    
IS Immobilien;Morizgasse 11;;Wien;1060;6;8;;ATU60892706 Miteigentümergemeinschaft Morizgasse 11 1060 Wien
Resag Home;Mortaraplatz 1;;Wien;1200;20;10;;HI des Hauses 20. Mortaraplatz 1    
IS Immobilien;Mosergasse 11;;Wien;1090;9;3;;Miteigentümergemeinschaft  Mosergasse 11 1090 Wien
IS Immobilien;Mostgasse 9;;Wien;1040;4;7;;ATU57214516 MEG 4. Mostgasse 9   
Hauswirth;Müglendergasse 5;;Wien;1170;17;nz;;Hausinhabung  Müglendergasse 5 1170 Wien
Schönere Zukunft;Mühlengasse 2-4 Mühlenhof;;Klosterneuburg;3400;;9;Attensam, ;WEG  Mühlengasse 2-4 3400 Klosterneuburg
Schmid;Mühlfeldgasse 6;;Wien;1020;2;04 10;; HI des Hauses Mühlfeldgasse 6 1020 Wien
IMV;Mühlgasse 1-3;;Stockerau;2000;;03 06 11;; WEG Mühlgasse 1-3   
Schönere Zukunft;Mühlgasse 8 Stg 1+2;;Neusiedl/Zaya;2183;0;10;;    
Schönere Zukunft;Mühlgasse 8 Stg 3;;Neusiedl/Zaya;2183;0;10;;    
ÖVW-M;Mühlschüttelgasse 37;;Wien;1210;21;nz;;" ""Österreichisches Volkswohnungswerk"" z.H. Mühlschüttelgasse 37 1210 Wien"
Arealis;Muhrengasse 53;;Wien;1100;10;7;; An die Hausinhabung des Hauses Muhrengasse 53 1100 Wien
IS Immobilien;Müllnergasse 31;;Wien;1090;9;7;; Miteigentümergemeinschaft Müllnergasse 31 1090 Wien
HV Frieden;Müllnergasse 5;;Königstetten;3433;0;nz;;    
IMV;Müllnergasse 5-7;;Wien;1090;9;3;; ESI Alpha Immobilienentwicklungs GmbH   
ÖVW-E;Münzgasse 3/Beatrixgasse 12;;Wien;1030;3;nz;; An die HGM Münzgasse 3/Beatrixgasse 12 1030 Wien
Resag Home;Musilplatz 15;;Wien;1160;16;nz;; HI des Hauses Musilplatz 15 1160 Wien
PCC;Musilplatz 8;;Wien;1160;16;5;;WEG 1160 Wien, Musilplatz 8    
Örag;Naglergasse 1/Graben 20;;Wien;1010;1;8;Hr. Milosevic, 0699/11801886; Wüstenrot Versicherungs-AG   
Arealis;Naglergasse 2;;Wien;1010;1;7;;An die Hausinhabung des Hauses  Naglergasse 2 1010 Wien
;Naglergasse 21;;Wien;1010;1;nz;Nein, ;IMMOFINANZ Immobilien Vermietungs Gesellschaft m.b.H & Immofinanz Naglergasse Vermietungsgesellschaft m.b.H.   
Resag Home;Nauseagasse 32;;Wien;1160;16;6;; HI des Hauses Nauseagasse 32 1160 Wien
Neue HV;Nelkengasse 1;;Wien;1060;6;nz;;Hausinhabung    
Santner;Nelkengasse 2;;Wien;1060;6;04 10;;An die Hausinhabung des Hauses  Nelkengasse 2 1060 Wien
Buwog FM;Neubaugasse 26;;Wien;1070;7;8;Ja, ;SITUS L Liegenschafts Vermietungs GmbH & Co Neubaugasse 26 KEG   
Arealis;Neubaugasse 64-66;;Wien;1070;7;7;Hr. Baczak, 01/5264951;An die Hausinhabung des Hauses  Neubaugasse 64-66 1070 Wien
Resag Home;Neubaugasse 68;;Wien;1070;7;nz;;    
IMV;Neubaugasse 82/Neustiftgasse 44;;Wien;1070;7;3;Nein, ; PREMIUM Neubaugasse 82 GmbH & Co KG   
ONLINE;Neubaugürtel 23A;;Wien;1150;15;nz;;Palmers AG    
Energeia;Neubaugürtel 48;;Wien;1070;7;4;;Hi 1070, Neubaugürtel 48    
IMV;Neudeggergasse 20;;Wien;1080;8;5;Nein, ;WEG Neudeggergasse 20    
Siegl;Neudorferstraße 30/ Schulweg 1;;Mödling;2340;0;4;;Hausinhabung    
Holzer;Neudorferstraße 60-62;;Mödling;2340;0;4;;Hausinhabung    
Woge;Neudorferstraße 68;;Mödling;2340;0;nz;; Hausinhabung Neudorferstraße 68 2340 Mödling
IMV;Neuer Markt 5/Kärntnerstraße 22;;Wien;1010;1;6;;WEG Neuer Markt 5    
Vesely;Neugasse 1;;Ravelsbach;3720;0;10;;    
ÖVW-M;Neulerchenfeldergasse 30;;Wien;1160;16;nz;;" ""Österreichisches Volkswohnungswerk"" z.H. Neulerchenfeldergasse 30 1160 Wien"
Besitztum;Neulerchenfelderstraße 23;;Wien;1160;16;6;Fr. Omeragic, 01/4074655; Hausinhabung des Hauses Neulerchenfelderstraße 23 1160 Wien
;Neulinggasse 21;;Wien;1030;3;nz;; An die Hausinhabung Neulinggasse 21   
Resag Business;Neulinggasse 29/Rechte Bahngasse 36-38;;Wien;1030;3;6;Fr. Jagodic, 0664/5625136; Hausinhabung Neulinggasse 29 1030 Wien
PCC;Neunkirchnerstraße 34/Bräuhausgasse 2;;Wr. Neustadt;2700;0;6;;WEG Neunkirchnerstraße 34    
IS Immobilien;Neustiftgasse 106;;Wien;1070;7;8;;MEG 1070 Wien, Neustiftgasse 106    
Günsberg;Neustiftgasse 11;;Wien;;0;9;;    
;Neustiftgasse 17;;Wien;1070;7;nz;Nein, ;An die Hausinhabung des Hauses 1070, Neustiftgasse 17   
;Neustiftgasse 19;;Wien;1070;7;nz;Nein, ;An die Hausinhabung des Hauses 1070, Neustiftgasse 19   
Reich-Rohrwig;Neustiftgasse 3/Museumstraße 5;;Wien;1070;7;nz;;HI 7., Neustiftgasse 3    
IMV;Neustiftgasse 47;;Wien;1070;7;9;Fr. Jovanovic, 0664/3122523;Fellner Wolfgang und Mag. Helmuth   
Windbichler;Neustiftgasse 54;;Wien;1070;7;11;; Wohnungseigentümergemeinschaft des Hauses Neustiftgasse 54 1070 Wien
Dietrich;Neustiftgasse 87;;Wien;1070;7;nz;;    
Arealis;Neutorgasse 2;;Wien;1010;1;6;; An die WEG des Hauses Neutorgasse 2-8 1010 Wien
Örag;Neuwaldeggerstraße 1;;Wien;1170;17;03 05 08 11;; Wüstenrot Versicherungs-AG   
Resag Home;Nibelungengasse 13;;Wien;1010;1;nz;;Conwert Immobilien GmbH    
IMV;Niederhofstraße 41;;Wien;1120;12;8;;    
Örag;Niedermarkt 21/Stadtplatz 23;;Klosterneuburg;3400;0;5;; Rigel Immobilien Gmbh   
Arealis;Niedermarkt 24;;Klosterneuburg;3400;0;5;; WEG des Hauses Niedermarkt 24 3400 Klosterneuburg
Schönere Zukunft;Nikolaihofgasse 2;;Klosterneuburg;3400;;11;Nein, ;WEG  Nikolaihofgasse 2 3400 Klosterneuburg
ImmoW16;Nikolsdorfer Gasse 7-11;;Wien;1050;5;11;;An die Hausinhabung des Hauses  Nikolsdorfer Gasse 7-11 1050 Wien
Resag Home;Nordbergstraße  6;;Wien;1090;9;10;;HI des Hauses  Nordbergstraße 6 1090 Wien
Schönere Zukunft1;Nußallee 199-200;;Neustift-Innermanzing;3052;;9;Ja, ;    
Schönere Zukunft;Nußallee 209/Stiege 4+5;;Neustift-Innerm.;3052;;9;Nein, ;WEG 3052 Neustift-Innermanzing Nußallee 209/Stiege 4+5   
Schönere Zukunft;Nußallee 210/Stiege 1-3;;Neustift-Innermanzing;3052;;9;Ja, ;WEG 3052 Neustift-Innermanzing Nußallee 210/Stiege 1-3   
Schönere Zukunft1;Nußallee 240;;Neustift-Innermanzing;3052;;9;Ja, ;    
Neues Leben;Nußberggasse 32;;Wien;1190;19;05 11;; WEG 1190, Nußberggasse 32   
